date,MAB_ELE_PRO156,MAB_ELE_SHP156,MAB_ELE_SHP250,MAB_ELE_PRO392,MAB_ELE_SHP392,MAB_ELE_PRO756,MAB_ELE_SHP756,MAB_ELE_PRO826,MAB_ELE_SHP826,MAB_ELE_SHP840,RohiMETMIN1000_org,RohCOPPER1000_org,WKLWEUR840_org,PRI27840_org,PRI27380_org,PRI27250_org,PRI27276_org,PRO28756_org,PRO28392_org,PRO271000_org,PRO27756_org,PRO27826_org,PRO27392_org,PRO27276_org
2005-03-01,29.649776259392507,29.649776259392507,106.68068988232504,146.6974678699679,154.69046169190165,85.95180313352033,80.98140953350111,121.99024525060771,79.72034822513825,95.50517597092336,60.22413855165144,44.8518760585288,1.3201,83.3839111328125,95.41316223144533,96.86488465326288,93.75657653808594,97.47052092041616,152.68709919502902,96.4235273298003,66.11714135089487,127.65193094501544,134.48454783960372,93.02964782714844
2005-04-01,29.923804950870693,29.923804950870693,93.28661358310306,111.36862283402802,109.08486767509356,86.13158387034599,81.2198183497453,113.74006579714842,79.97029867702621,96.13510199003224,59.05399137619765,45.05076707895293,1.2938,83.529052734375,95.41316223144533,96.8649958824348,93.86180114746094,97.6662945133887,114.08372368870454,97.06063438745689,66.26938318117897,121.30525895619198,105.8325041961752,94.37042999267578
2005-05-01,32.73906189402101,32.73906189402101,93.64157591489126,106.35652739501488,103.51730001059674,86.3716223569482,81.52410819422659,111.94653603082132,80.23601542229659,96.7758863485769,56.64913293824044,43.12136757373626,1.2694,83.74310302734375,95.51720428466795,96.86517434740428,94.07225036621094,97.90499246109614,108.75681215843598,97.7012629030109,66.51173000939315,120.70651631573696,101.462322013273,84.88182830810547
2005-06-01,35.84671445214215,35.84671445214215,109.6591471473394,123.89191085324146,122.7739110845388,86.67657275261244,81.89796788951816,121.39403549043442,80.51921565072122,97.42324921148152,57.620672151787645,46.77068467663095,1.2165,84.035888671875,95.51720428466795,96.8654604585991,94.07225036621094,98.1931525614118,125.98024330639704,98.3383124057855,66.84559246242617,125.97545155174134,119.633779448644,101.6931686401367
2005-07-01,31.00223601354624,31.00223601354624,88.50315132255727,115.8915034291405,116.29102219224644,87.0495391633711,82.34362377874942,108.55007997330252,80.82174132272307,98.0736897591851,57.770358950452746,47.96708331049941,1.2037,84.07575225830078,95.41316223144533,96.86591371395518,94.177490234375,98.53573306659808,118.13101290195227,98.96579219787348,67.27088189829385,116.1560722482786,111.325120522691,91.17317962646484
2005-08-01,31.351821132541403,31.351821132541403,74.94096370448054,110.57680534617998,111.88894812069384,87.491927027134,82.86174740220793,110.36499507732918,81.14538862717745,98.72455172306115,60.140324311208246,50.40293425968942,1.2292,84.1220474243164,95.62125396728516,96.86661876585605,94.177490234375,98.93591227223224,116.49526528328428,99.57908139909604,67.78595098176977,124.77796627083124,98.5090045097017,87.56338500976562
2005-09-01,33.13759569985644,33.13759569985644,103.0705918878312,128.030978808456,132.4068231223349,88.00348587321541,83.45157585806017,121.8729428740422,81.49162271725487,99.37385760677536,60.04192687352924,51.200449294275415,1.2256,84.57930755615234,95.51720428466795,96.8676962293004,94.177490234375,99.39491872036147,133.39250711847575,100.17495663338764,68.38800245546226,132.3221235405648,117.09876730207648,102.0025787353516
2005-10-01,33.799609357922265,33.799609357922265,100.45161628405572,111.22943140179218,109.0219761081272,88.5823986734748,84.11100705554486,112.88692270177472,81.86137766795407,100.02023464096015,61.68131501241994,53.88030207253907,1.2015,85.07535552978516,95.51720428466795,96.869309729122,94.177490234375,99.91219450455156,115.3841035074471,100.75157263436118,69.07305114598684,125.01746332701327,102.75801213990124,95.40180206298828
2005-11-01,37.68611926352661,37.68611926352661,93.51266784860184,121.38662733196593,120.19484420751104,89.2254695613048,84.83677245614042,123.45306896097964,82.2548860239526,100.66282640909584,64.35576988440303,56.66179020609484,1.1786,85.79458618164062,95.62125396728516,96.87167415467724,94.177490234375,100.4856876072357,126.81110820524393,101.30833734235918,69.83593153531555,134.35784851811198,110.32605490000442,104.7872772216797
2005-12-01,43.580971060464776,43.580971060464776,105.58259838328442,124.54072861808244,126.32682180095092,89.92837895132301,85.62466184630468,107.26457314719931,82.67156241271326,101.3012145362166,69.36903412298882,60.741989190017776,1.1856,86.12294006347656,95.51720428466795,96.87506271132467,94.28271484375,101.11220663094548,130.7222733935956,101.84570631717858,70.67038135433032,113.28210757409438,111.9364950834438,90.55435943603516
2006-01-01,28.044270071298104,28.044270071298104,94.23092837245794,111.77868422344824,111.35873140600684,90.68596932994328,86.46976944496788,106.34905743319791,83.10996187277038,101.93536556586989,73.12580179225903,62.83306562108568,1.2102999687194824,86.68920135498047,96.1415023803711,96.87981160751129,94.598388671875,101.78777226940042,115.68275735874911,102.36492692603524,71.56921427479307,118.6707913381898,103.81823884601324,93.64846801757812
2006-02-01,28.044270071298104,28.044270071298104,92.36412933185068,122.62729726335009,121.3148766943717,91.49252634211302,87.36673163710353,110.0371187544834,83.567825886896,102.56560463670505,75.58032538622432,66.12535834519821,1.1937999725341797,86.98992156982422,95.82935333251952,96.88632118467648,94.70361328125,102.50791365799364,126.4709393504985,102.86776400069432,72.52457471266398,118.6707913381898,114.7900714161972,91.58573150634766
2006-03-01,38.41797485580989,38.41797485580989,114.03038651164088,151.43470680094157,159.49594168092167,92.34202717740042,88.3099328519324,132.09792621953463,84.0422184310718,103.19260356946508,76.34994982276211,67.72391871007507,1.2020000219345093,87.34689331054688,96.45365142822266,96.89505242535633,94.9140625,103.26788043454783,156.07283129558172,103.35623554828868,73.52824876461088,142.7402454844826,141.97752313307438,107.4688415527344
2006-04-01,39.26515277785853,39.26515277785853,95.21372072757292,118.77963634404983,116.67550208837122,93.2283395006917,89.29366576049071,108.17377350883883,84.52974208658996,103.81736036002196,87.79851435963171,84.77723773273395,1.2271000146865845,88.1385498046875,96.45365142822266,96.90651802449146,95.22975158691406,104.06276710683696,122.47476725033412,103.83238068832502,74.57199153280348,118.43129428200778,111.24522632596478,90.55435943603516
2006-05-01,41.435686372713086,41.435686372713086,100.23309071037497,115.16378508723896,113.19359149998267,94.14536865889949,90.31224633062968,121.69468274540372,85.02681025645718,104.44113985936008,101.2671918932319,106.78291131166137,1.2769999504089355,89.14540100097656,96.55770111083984,96.92126667429524,95.65065002441406,104.88756486454636,119.71649065250514,104.2980726082186,75.64783859665559,132.56162059674682,105.88077149711246,100.7649307250977
2006-06-01,46.416657447403885,46.416657447403885,115.42465094270484,136.4320993713777,135.92041795412993,95.0871584762932,91.36008888348444,124.82214947945192,85.52994351138625,105.0653523236602,91.4568288341502,95.525209734348,1.2649999856948853,90.28876495361328,96.76580047607422,96.93986191264123,95.75587463378906,105.7371733038696,142.47546740416203,104.7548810189708,76.7483601835493,127.65193094501544,124.10960963989136,101.8994369506836
2006-07-01,39.70337486766454,39.70337486766454,95.41647086020689,124.18642081432904,125.40653188211492,96.04795716889238,92.4317517128162,114.56202258320832,86.03605246389559,105.691358295181,97.1691495232297,102.35329268368888,1.268399953842163,90.5480499267578,97.28604888916016,96.96285632446278,95.86109924316406,106.6064077727014,129.56980842555706,105.20398078900368,77.86682793649138,118.43129428200778,113.20963796739645,96.02062225341795
